timestamp,traffic_label,channel,frequency_mhz,bandwidth_mhz,tx_power_dbm,cwmin,cwmax,noise_floor_dbm,channel_busy_percent,nss,rts_cts,latency_min_ms,latency_avg_ms,latency_max_ms,clients,proto,streams,udp_rate,tcp_window,throughput_bps,loss_pct,jitter_ms,client_mac,tx_delta_bytes,estimated_throughput_bps
2025-07-29 15:07:35,TEST1_20250729_150735,40,5200,80,10,7,15,-91,0,1,off,21.384,84.363,202.37,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -45, 'tx_retries': 0, 'tx_failed': 0, 'tx_bitrate_mbps': 135, 'rx_bitrate_mbps': 6, 'tx_bytes': 2467, 'rx_bytes': 3113, 'mcs_index': 7}]",TCP,1,,512K,,0.0,,b0:35:9f:ff:90:1f,1876.0,1500.0
2025-07-29 15:08:40,TEST2_20250729_150840,40,5200,80,10,7,15,-91,0,1,off,18.427,36.51,66.341,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -44, 'tx_retries': 7114, 'tx_failed': 7114, 'tx_bitrate_mbps': 135, 'rx_bitrate_mbps': 6, 'tx_bytes': 92034114, 'rx_bytes': 6293, 'mcs_index': 7}]",UDP,1,100M,,71546845.2252382,0.069619843274399,0.071607473410458,b0:35:9f:ff:90:1f,92033785.0,73627028.0
2025-07-29 15:09:55,TEST3_20250729_150955,40,5200,80,10,7,15,-91,0,1,off,41.709,77.407,113.146,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -46, 'tx_retries': 13904, 'tx_failed': 13904, 'tx_bitrate_mbps': 135, 'rx_bitrate_mbps': 6, 'tx_bytes': 204326332, 'rx_bytes': 9459, 'mcs_index': 7}]",UDP,1,400M,,87298659.870453,0.07298107799686801,0.07650358135535801,b0:35:9f:ff:90:1f,204325905.0,163460724.0
2025-07-29 15:11:16,TEST1_20250729_151116,40,5200,80,17,15,31,-91,0,1,off,21.055,84.186,202.1,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -46, 'tx_retries': 15770, 'tx_failed': 15770, 'tx_bitrate_mbps': 135, 'rx_bitrate_mbps': 6, 'tx_bytes': 305999153, 'rx_bytes': 434163, 'mcs_index': 7}]",TCP,2,,,81802672.34018213,0.0,,b0:35:9f:ff:90:1f,305998726.0,244798980.0
2025-07-29 15:12:32,TEST2_20250729_151232,40,5200,80,17,15,31,-91,0,1,off,20.554,58.272,100.071,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -48, 'tx_retries': 15900, 'tx_failed': 15900, 'tx_bitrate_mbps': 135, 'rx_bitrate_mbps': 6, 'tx_bytes': 312432896, 'rx_bytes': 437067, 'mcs_index': 7}]",UDP,1,5M,,4999615.4029998565,0.0,3.118374564162785,b0:35:9f:ff:90:1f,312432469.0,249945975.0
2025-07-29 15:13:47,TEST3_20250729_151347,40,5200,80,17,15,31,-91,0,1,off,13.544,54.614,92.09,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -45, 'tx_retries': 16292, 'tx_failed': 16292, 'tx_bitrate_mbps': 135, 'rx_bitrate_mbps': 6, 'tx_bytes': 390781155, 'rx_bytes': 441140, 'mcs_index': 7}]",UDP,1,400M,,60908190.82529248,0.0076074553062,0.46959740868404704,b0:35:9f:ff:90:1f,390780728.0,312624582.0
2025-07-29 15:15:08,TEST1_20250729_151508,40,5200,80,17,15,31,-91,0,1,on,21.133,84.192,202.122,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -45, 'tx_retries': 16335, 'tx_failed': 16335, 'tx_bitrate_mbps': 135, 'rx_bitrate_mbps': 6, 'tx_bytes': 501424010, 'rx_bytes': 2722314, 'mcs_index': 7}]",TCP,16,,,93083994.29729524,0.0,,b0:35:9f:ff:90:1f,501423583.0,401138866.0
2025-07-29 15:16:24,TEST2_20250729_151624,40,5200,80,17,15,31,-91,0,1,on,21.125,84.267,202.25,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -50, 'tx_retries': 16728, 'tx_failed': 16728, 'tx_bitrate_mbps': 135, 'rx_bitrate_mbps': 6, 'tx_bytes': 578538467, 'rx_bytes': 2725107, 'mcs_index': 7}]",UDP,1,400M,,59950195.5984352,0.025119316754584002,0.669324625091792,b0:35:9f:ff:90:1f,578538040.0,462830432.0
2025-07-29 15:17:39,TEST3_20250729_151739,40,5200,80,17,15,31,-91,0,1,on,73.075,108.521,144.057,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -49, 'tx_retries': 16982, 'tx_failed': 16982, 'tx_bitrate_mbps': 135, 'rx_bitrate_mbps': 6, 'tx_bytes': 642805482, 'rx_bytes': 2728453, 'mcs_index': 7}]",UDP,1,50M,,49961622.13048476,0.21099003014143203,0.8983496990468841,b0:35:9f:ff:90:1f,642805055.0,514244044.0
2025-07-29 15:19:00,TEST1_20250729_151900,48,5240,20,10,63,127,-91,0,2,off,20.782,83.85,201.87,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -42, 'tx_retries': 61, 'tx_failed': 61, 'tx_bitrate_mbps': 65, 'rx_bitrate_mbps': 6, 'tx_bytes': 70334677, 'rx_bytes': 944010, 'mcs_index': 7}]",TCP,4,,,56909400.300211385,0.0,,b0:35:9f:ff:90:1f,70334250.0,56267400.0
2025-07-29 15:20:15,TEST2_20250729_152015,48,5240,20,10,63,127,-91,0,2,off,17.411,80.515,198.587,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -42, 'tx_retries': 61, 'tx_failed': 61, 'tx_bitrate_mbps': 65, 'rx_bitrate_mbps': 6, 'tx_bytes': 70336300, 'rx_bytes': 946022, 'mcs_index': 7}]",TCP,1,,1M,,0.0,,b0:35:9f:ff:90:1f,70335873.0,56268698.0
2025-07-29 15:21:20,TEST3_20250729_152120,48,5240,20,10,63,127,-91,0,2,off,21.133,84.222,202.345,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -46, 'tx_retries': 181, 'tx_failed': 181, 'tx_bitrate_mbps': 65, 'rx_bitrate_mbps': 12, 'tx_bytes': 143497790, 'rx_bytes': 949171, 'mcs_index': 7}]",UDP,1,100M,,56876990.6717737,0.0,0.294701244542908,b0:35:9f:ff:90:1f,143497363.0,114797890.0
